,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index
274,,,66749,0,0,0,0,0,4,,,0,Romelu,0.0,232,False,,,85,66749.jpg,3.6,Lukaku,2.8,False,,a,12,1,115,0,0,0,0,0.0,0.0,Lukaku,2126,12,1,4,38,0,0,0,4,0,0,14,361,550.6,330.2,1052.0,193.5
275,,,176297,0,0,0,0,0,4,,,0,Marcus,0.0,233,False,,,85,176297.jpg,3.9,Rashford,16.4,False,,a,12,1,128,0,0,0,0,0.0,0.0,Rashford,2331,10,7,6,35,0,0,0,3,1,0,14,425,650.0,542.3,1064.0,224.6
276,,,220688,0,0,0,0,0,4,,,0,Mason,0.0,234,False,,,45,220688.jpg,1.3,Greenwood,14.1,False,,a,12,1,4,0,0,0,0,0.0,0.0,Greenwood,115,0,0,0,2,0,0,0,0,0,0,0,12,24.0,43.3,90.0,15.7
277,,,51940,0,0,0,0,0,1,,,0,David,0.0,235,False,,,55,51940.jpg,3.2,de Gea,10.2,False,,a,12,1,120,0,0,0,0,0.0,0.0,de Gea,3420,0,0,7,54,0,0,0,1,0,123,7,636,846.0,0.0,0.0,84.5
278,,,42899,0,0,0,0,0,1,,,0,Sergio,0.0,236,False,,,50,42899.jpg,0.0,Romero,0.3,False,,a,12,1,0,0,0,0,0,0.0,0.0,Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
279,,,6744,0,0,0,0,0,1,,,0,Lee,0.0,237,False,,,50,6744.jpg,0.0,Grant,0.2,False,,a,12,1,0,0,0,0,0,0.0,0.0,Grant,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
280,75.0,,74208,0,0,0,0,0,3,,,0,Paul,0.0,238,False,Back injury - 75% chance of playing,2019-08-02T19:30:11.168405Z,85,74208.jpg,5.1,Pogba,10.0,False,,d,12,1,179,0,0,0,0,0.0,0.0,Pogba,3007,13,10,8,43,0,0,3,6,0,0,19,648,1096.8,822.3,1246.0,316.9
281,,,148225,0,0,0,0,0,3,,,0,Anthony,0.0,239,False,,,75,148225.jpg,4.5,Martial,3.9,False,,a,12,1,122,0,0,0,0,0.0,0.0,Martial,1613,10,4,5,25,0,0,0,2,0,0,13,389,532.8,503.3,755.0,178.9
282,,,37265,0,0,0,0,0,3,,,0,Alexis,0.0,240,False,,,70,37265.jpg,2.4,Sánchez,3.0,False,,a,12,1,47,0,0,0,0,0.0,0.0,Sánchez,869,1,5,2,10,0,0,0,3,0,0,1,168,207.6,297.2,307.0,81.1
283,,,109322,0,0,0,0,0,3,,,0,Jesse,0.0,241,False,,,65,109322.jpg,2.9,Lingard,1.2,False,,a,12,1,78,0,0,0,0,0.0,0.0,Lingard,1657,4,3,3,26,0,0,0,3,0,0,5,270,310.0,306.1,395.0,101.1
284,,,43670,0,0,0,0,0,3,,,0,Juan,0.0,242,False,,,65,43670.jpg,3.2,Mata,0.5,False,,a,12,1,70,0,0,0,0,0.0,0.0,Mata,1284,3,4,5,15,0,0,0,3,0,0,7,274,258.4,464.0,262.0,98.6
285,,,200617,0,0,0,0,0,3,,,0,Daniel,0.0,243,False,,,60,200617.jpg,0.0,James,3.4,False,,a,12,1,0,0,0,0,0,0.0,0.0,James,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
286,,,101582,0,0,0,0,0,3,,,0,Frederico,0.0,244,False,,,55,101582.jpg,2.4,Rodrigues de Paula Santos,0.2,False,,a,12,1,40,0,0,0,0,0.0,0.0,Fred,1039,1,2,1,19,0,0,0,2,0,0,3,180,177.6,203.2,87.0,46.9
287,,,209041,0,0,0,0,0,3,,,0,Angel,0.0,245,False,,,50,209041.jpg,1.0,Gomes,0.2,False,,a,12,1,2,0,0,0,0,0.0,0.0,Gomes,25,0,0,0,1,0,0,0,0,0,0,0,4,5.2,2.3,18.0,2.6
288,,,156689,0,0,0,0,0,3,,,0,Andreas,0.0,246,False,,,50,156689.jpg,1.8,Pereira,0.2,False,,a,12,1,27,0,0,0,0,0.0,0.0,Pereira,590,1,1,1,13,0,0,0,5,0,0,2,115,132.8,139.5,67.0,33.8
289,,,62398,0,0,0,0,0,3,,,0,Nemanja,0.0,247,False,,,50,62398.jpg,2.1,Matic,0.5,False,,a,12,1,59,0,0,0,0,0.0,0.0,Matic,2437,1,0,6,37,0,0,0,6,1,0,2,371,477.6,247.9,183.0,90.9
290,,,195851,0,0,0,0,0,3,,,0,Scott,0.0,248,False,,,50,195851.jpg,2.4,McTominay,0.6,False,,a,12,1,38,0,0,0,0,0.0,0.0,McTominay,862,2,0,1,18,0,0,0,1,0,0,4,152,175.4,33.1,180.0,38.8
291,,,222677,0,0,0,0,0,3,,,0,Tahith,0.0,249,False,,,45,222677.jpg,1.0,Chong,0.3,False,,a,12,1,2,0,0,0,0,0.0,0.0,Chong,37,0,0,0,1,0,0,0,0,0,0,0,3,6.2,2.1,39.0,4.7
292,,,232928,0,0,0,0,0,3,,,0,James,0.0,250,False,,,45,232928.jpg,1.0,Garner,0.1,False,,a,12,1,1,0,0,0,0,0.0,0.0,Garner,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0
293,,,180804,0,0,0,0,0,2,,,0,Axel,0.0,481,False,,,45,180804.jpg,0.0,Tuanzebe,0.1,False,,a,12,1,0,0,0,0,0,0.0,0.0,Tuanzebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
294,75.0,,56983,0,0,0,0,0,2,,,0,Matt,0.0,251,False,Hamstring injury - 75% chance of playing,2019-07-30T22:30:14.480370Z,55,56983.jpg,3.1,Ritchie,1.5,False,,d,13,4,110,0,0,0,0,0.0,0.0,Ritchie,2927,2,8,10,40,0,0,1,9,0,0,7,504,712.4,973.8,448.0,213.6
295,,,119471,0,0,0,0,0,2,,,0,Fabian,0.0,252,False,,,50,119471.jpg,3.9,Schär,2.1,False,,a,13,4,93,0,0,0,0,0.0,0.0,Schär,2000,4,1,7,23,0,0,0,12,0,0,9,403,669.4,148.6,220.0,103.8
296,0.0,,151119,0,0,0,0,0,2,,,0,DeAndre,0.0,253,False,Groin Injury - Unknown return date,2019-06-25T11:30:07.199276Z,45,151119.jpg,2.2,Yedlin,0.1,False,,i,13,4,63,0,0,0,0,0.0,0.0,Yedlin,2472,1,2,5,41,1,0,0,6,1,0,1,325,436.4,406.3,113.0,95.8
297,,,57145,0,0,0,0,0,2,,,0,Federico,0.0,254,False,,,45,57145.jpg,2.5,Fernández,0.2,False,,a,13,4,47,0,0,0,0,0.0,0.0,Fernández,1482,0,2,3,24,0,0,0,2,0,0,5,277,350.0,63.7,70.0,48.5
298,,,106618,0,0,0,0,0,2,,,0,Paul,0.0,255,False,,,45,106618.jpg,2.6,Dummett,0.3,False,,a,13,4,67,0,0,0,0,0.0,0.0,Dummett,1986,0,0,7,27,0,0,0,1,0,0,3,365,424.2,94.0,58.0,57.6
299,,,109528,0,0,0,0,0,2,,,0,Javier,0.0,256,False,,,45,109528.jpg,2.9,Manquillo,0.2,False,,a,13,4,53,0,0,0,0,0.0,0.0,Manquillo,1098,0,3,4,16,0,0,0,2,0,0,5,231,231.0,127.3,28.0,38.8
300,0.0,,77359,0,0,0,0,0,2,,,0,Florian,0.0,257,False,Knee injury - Unknown return date,2019-06-25T11:30:07.214396Z,45,77359.jpg,2.9,Lejeune,0.0,False,,i,13,4,35,0,0,0,0,0.0,0.0,Lejeune,1054,0,0,4,13,0,0,0,0,0,0,0,209,211.6,82.5,59.0,35.3
301,,,101148,0,0,0,0,0,2,,,0,Jamaal,0.0,258,False,,,45,101148.jpg,3.0,Lascelles,8.9,False,,a,13,4,95,0,0,0,0,0.0,0.0,Lascelles,2745,0,1,10,36,0,0,0,4,0,0,8,539,632.4,46.8,113.0,79.6
302,,,58845,0,0,0,0,0,2,,,0,Ciaran,0.0,259,False,,,45,58845.jpg,3.8,Clark,0.2,False,,a,13,4,42,0,0,0,0,0.0,0.0,Clark,857,3,0,2,15,0,0,0,1,0,0,4,194,293.2,25.0,105.0,42.6
303,,,196118,0,0,0,0,0,4,,,0,Yoshinori,0.0,260,False,,,55,196118.jpg,1.4,Muto,0.2,False,,a,13,4,24,0,0,0,0,0.0,0.0,Muto,514,1,0,1,10,0,0,0,1,0,0,0,65,71.8,66.8,140.0,27.4
304,0.0,,61316,0,0,0,0,0,4,,,0,Jose Luis,0.0,261,False,Joined Alaves on a permanent deal on 15/7,2019-07-16T00:30:14.636406Z,50,61316.jpg,1.9,Mato Sanmartín,0.2,False,,u,13,4,30,0,0,0,0,0.0,0.0,Joselu,586,2,0,1,15,0,0,0,1,0,0,3,89,121.4,35.9,290.0,44.6
305,,,67089,0,0,0,0,0,1,,,0,Martin,0.0,262,False,,,50,67089.jpg,3.4,Dubravka,1.1,False,,a,13,4,131,0,0,0,0,0.0,0.0,Dubravka,3420,0,0,11,48,0,0,0,1,0,96,10,647,783.6,0.0,0.0,78.4
306,,,59735,0,0,0,0,0,1,,,0,Karl,0.0,263,False,,,45,59735.jpg,0.0,Darlow,0.2,False,,a,13,4,0,0,0,0,0,0.0,0.0,Darlow,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
307,0.0,,155503,0,0,0,0,0,1,,,0,Frederick,0.0,264,False,Joined Swansea City on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-01T10:00:13.686109Z,40,155503.jpg,0.0,Woodman,3.0,False,,n,13,4,0,0,0,0,0,0.0,0.0,Woodman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
308,,,179018,0,0,0,0,0,3,,,0,Miguel,0.0,266,False,,,60,179018.jpg,2.8,Almirón,1.0,False,,a,13,4,28,0,0,0,0,0.0,0.0,Almirón,758,0,2,3,11,0,0,0,0,0,0,0,107,121.4,189.8,235.0,54.6
309,75.0,,104953,0,0,0,0,0,3,,,0,Christian,0.0,267,False,Hamstring injury - 75% chance of playing,2019-07-30T15:00:09.294312Z,55,104953.jpg,2.0,Atsu,0.1,False,,d,13,4,55,0,0,0,0,0.0,0.0,Atsu,1481,1,1,6,18,0,0,0,2,0,0,0,175,218.8,273.0,331.0,82.3
310,,,76542,0,0,0,0,0,3,,,0,Sung-yueng,0.0,268,False,,,50,76542.jpg,2.1,Ki,0.1,False,,a,13,4,38,0,0,0,0,0.0,0.0,Ki Sung-yueng,1298,0,1,4,20,0,0,0,2,0,0,1,197,163.2,258.4,45.0,46.7
311,,,50232,0,0,0,0,0,3,,,0,Jonjo,0.0,269,False,,,50,50232.jpg,2.4,Shelvey,0.3,False,,a,13,4,39,0,0,0,0,0.0,0.0,Shelvey,943,1,1,5,13,0,0,0,1,0,0,2,170,226.2,351.7,154.0,73.2
312,100.0,,180135,0,0,0,0,0,3,,,0,Sean,0.0,270,False,,2019-06-25T11:30:07.229329Z,50,180135.jpg,2.9,Longstaff,0.7,False,,a,13,4,26,0,0,0,0,0.0,0.0,Longstaff,686,1,1,3,9,0,0,0,2,0,0,1,117,130.4,71.8,106.0,30.9
313,,,153127,0,0,0,0,0,3,,,0,Isaac,0.0,271,False,,,45,153127.jpg,2.8,Hayden,7.9,False,,a,13,4,69,0,0,0,0,0.0,0.0,Hayden,1857,1,4,7,25,0,0,0,3,1,0,5,306,412.0,298.8,232.0,94.4
314,,,180974,0,0,0,0,0,4,,,0,Joelinton Cássio,0.0,466,False,,,60,180974.jpg,0.0,Apolinário de Lira,2.3,False,,a,13,4,0,0,0,0,0,0.0,0.0,Joelinton,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
315,,,58771,0,0,0,0,0,3,,,0,Jack,0.0,482,False,,,45,58771.jpg,0.0,Colback,0.1,False,,a,13,4,0,0,0,0,0,0.0,0.0,Colback,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
316,,,114243,0,0,0,0,0,3,,,0,Jacob,0.0,483,False,,,50,114243.jpg,1.8,Murphy,0.0,False,,a,13,4,16,0,0,0,0,0.0,0.0,Murphy,296,0,1,1,8,0,0,0,0,0,0,0,50,53.6,31.1,22.0,10.7
317,75.0,,84384,0,0,0,0,0,2,,,0,Timm,0.0,272,False,Hip injury - 75% chance of playing,2019-08-02T13:30:09.149762Z,45,84384.jpg,0.0,Klose,0.5,False,,d,14,45,0,0,0,0,0,0.0,0.0,Klose,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
318,100.0,,198826,0,0,0,0,0,2,,,0,Ben,0.0,273,False,,2019-07-15T10:00:11.392489Z,45,198826.jpg,0.0,Godfrey,0.3,False,,a,14,45,0,0,0,0,0,0.0,0.0,Godfrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
319,,,232980,0,0,0,0,0,2,,,0,Maximillian,0.0,274,False,,,45,232980.jpg,0.0,Aarons,4.1,False,,a,14,45,0,0,0,0,0,0.0,0.0,Aarons,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
320,25.0,,192303,0,0,0,0,0,2,,,0,Christoph,0.0,275,False,Knee injury - 25% chance of playing,2019-07-10T12:00:11.279736Z,45,192303.jpg,0.0,Zimmermann,0.1,False,,d,14,45,0,0,0,0,0,0.0,0.0,Zimmermann,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
321,,,194799,0,0,0,0,0,2,,,0,Jamal,0.0,276,False,,,45,194799.jpg,0.0,Lewis,0.3,False,,a,14,45,0,0,0,0,0,0.0,0.0,Lewis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
322,,,83428,0,0,0,0,0,2,,,0,Grant,0.0,277,False,,,40,83428.jpg,0.0,Hanley,2.8,False,,a,14,45,0,0,0,0,0,0.0,0.0,Hanley,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
323,,,57127,0,0,0,0,0,4,,,0,Teemu,0.0,278,False,,,65,57127.jpg,0.0,Pukki,3.9,False,,a,14,45,0,0,0,0,0,0.0,0.0,Pukki,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
324,,,179587,0,0,0,0,0,4,,,0,Dennis,0.0,279,False,,,55,179587.jpg,0.0,Srbeny,0.1,False,,a,14,45,0,0,0,0,0,0.0,0.0,Srbeny,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
325,,,20480,0,0,0,0,0,1,,,0,Tim,0.0,280,False,,,45,20480.jpg,0.0,Krul,1.8,False,,a,14,45,0,0,0,0,0,0.0,0.0,Krul,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
326,,,18499,0,0,0,0,0,1,,,0,Michael,0.0,281,False,,,40,18499.jpg,0.0,McGovern,4.0,False,,a,14,45,0,0,0,0,0,0.0,0.0,McGovern,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
327,,,37614,0,0,0,0,0,3,,,0,Mario,0.0,282,False,,,65,37614.jpg,0.0,Vrancic,0.3,False,,a,14,45,0,0,0,0,0,0.0,0.0,Vrancic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
328,,,195546,0,0,0,0,0,3,,,0,Emiliano,0.0,283,False,,,60,195546.jpg,0.0,Buendía,0.7,False,,a,14,45,0,0,0,0,0,0.0,0.0,Buendía,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
329,,,89470,0,0,0,0,0,3,,,0,Onel,0.0,284,False,,,55,89470.jpg,0.0,Hernández,0.3,False,,a,14,45,0,0,0,0,0,0.0,0.0,Hernández,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
330,,,71738,0,0,0,0,0,3,,,0,Marco,0.0,285,False,,,55,71738.jpg,0.0,Stiepermann,0.2,False,,a,14,45,0,0,0,0,0,0.0,0.0,Stiepermann,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
331,,,78607,0,0,0,0,0,3,,,0,Kenny,0.0,286,False,,,50,78607.jpg,0.0,McLean,0.2,False,,a,14,45,0,0,0,0,0,0.0,0.0,McLean,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
332,,,193111,0,0,0,0,0,3,,,0,Todd,0.0,287,False,,,45,193111.jpg,0.0,Cantwell,0.4,False,,a,14,45,0,0,0,0,0,0.0,0.0,Cantwell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
333,,,87396,0,0,0,0,0,3,,,0,Moritz,0.0,288,False,,,45,87396.jpg,0.0,Leitner,0.4,False,,a,14,45,0,0,0,0,0,0.0,0.0,Leitner,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
334,75.0,,18665,0,0,0,0,0,3,,,0,Alexander,0.0,289,False,Calf injury - 75% chance of playing,2019-07-30T15:00:09.320270Z,45,18665.jpg,0.0,Tettey,0.6,False,,d,14,45,0,0,0,0,0,0.0,0.0,Tettey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
335,,,90440,0,0,0,0,0,3,,,0,Tom,0.0,290,False,,,45,90440.jpg,0.0,Trybull,0.8,False,,a,14,45,0,0,0,0,0,0.0,0.0,Trybull,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
336,,,81048,0,0,0,0,0,4,,,0,Josip,0.0,434,False,,,55,81048.jpg,0.0,Drmic,0.3,False,,a,14,45,0,0,0,0,0,0.0,0.0,Drmic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
337,,,124165,0,0,0,0,0,3,,,0,Patrick,0.0,435,False,,,55,124165.jpg,0.0,Roberts,0.2,False,,a,14,45,0,0,0,0,0,0.0,0.0,Roberts,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
338,,,28082,0,0,0,0,0,1,,,0,Ralf,0.0,449,False,,,45,28082.jpg,0.0,Fahrmann,0.8,False,,a,14,45,0,0,0,0,0,0.0,0.0,Fahrmann,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
339,,,113564,0,0,0,0,0,2,,,0,Sam,0.0,454,False,,,45,113564.jpg,0.0,Byram,0.2,False,,a,14,45,0,0,0,0,0,0.0,0.0,Byram,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
340,,,101061,0,0,0,0,0,2,,,0,Philip,0.0,484,False,,,40,101061.jpg,0.0,Heise,0.3,False,,a,14,45,0,0,0,0,0,0.0,0.0,Heise,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
341,,,178304,0,0,0,0,0,4,,,0,Lys,0.0,70,False,,,50,178304.jpg,1.2,Mousset,0.6,False,,a,15,49,28,0,0,0,0,0.0,0.0,Mousset,350,1,0,0,15,0,0,0,1,0,0,0,74,74.6,65.1,201.0,33.8
342,,,63426,0,0,0,0,0,2,,,0,Enda,0.0,291,False,,,50,63426.jpg,0.0,Stevens,0.6,False,,a,15,49,0,0,0,0,0,0.0,0.0,Stevens,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
343,,,87121,0,0,0,0,0,2,,,0,Kieron,0.0,292,False,,,45,87121.jpg,0.0,Freeman,0.3,False,,a,15,49,0,0,0,0,0,0.0,0.0,Freeman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
344,,,146610,0,0,0,0,0,2,,,0,Jack,0.0,293,False,,,45,146610.jpg,0.0,O'Connell,0.5,False,,a,15,49,0,0,0,0,0,0.0,0.0,O'Connell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
345,,,82691,0,0,0,0,0,2,,,0,George,0.0,294,False,,,45,82691.jpg,0.0,Baldock,0.2,False,,a,15,49,0,0,0,0,0,0.0,0.0,Baldock,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
346,,,108416,0,0,0,0,0,2,,,0,John,0.0,295,False,,,45,108416.jpg,0.0,Egan,0.3,False,,a,15,49,0,0,0,0,0,0.0,0.0,Egan,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
347,,,18832,0,0,0,0,0,2,,,0,Richard,0.0,296,False,,,40,18832.jpg,0.0,Stearman,3.3,False,,a,15,49,0,0,0,0,0,0.0,0.0,Stearman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
348,,,153723,0,0,0,0,0,2,,,0,John,0.0,297,False,,,40,153723.jpg,0.0,Lundstram,4.7,False,,a,15,49,0,0,0,0,0,0.0,0.0,Lundstram,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
349,,,18867,0,0,0,0,0,4,,,0,Billy,0.0,298,False,,,60,18867.jpg,0.0,Sharp,1.5,False,,a,15,49,0,0,0,0,0,0.0,0.0,Sharp,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
350,,,213280,0,0,0,0,0,1,,,0,Jake,0.0,299,False,,,45,213280.jpg,0.0,Eastwood,0.6,False,,a,15,49,0,0,0,0,0,0.0,0.0,Eastwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
351,,,59614,0,0,0,0,0,3,,,0,Mark,0.0,300,False,,,55,59614.jpg,0.0,Duffy,0.3,False,,a,15,49,0,0,0,0,0,0.0,0.0,Duffy,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
352,,,47247,0,0,0,0,0,3,,,0,John,0.0,301,False,,,50,47247.jpg,0.0,Fleck,0.3,False,,a,15,49,0,0,0,0,0,0.0,0.0,Fleck,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
353,,,79934,0,0,0,0,0,3,,,0,Oliver,0.0,302,False,,,50,79934.jpg,0.0,Norwood,0.6,False,,a,15,49,0,0,0,0,0,0.0,0.0,Norwood,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
354,,,27436,0,0,0,0,0,4,,,0,David,0.0,303,False,,,55,27436.jpg,0.0,McGoldrick,0.3,False,,a,15,49,0,0,0,0,0,0.0,0.0,McGoldrick,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
355,,,40386,0,0,0,0,0,2,,,0,Chris,0.0,423,False,,,45,40386.jpg,0.0,Basham,0.2,False,,a,15,49,0,0,0,0,0,0.0,0.0,Basham,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
356,,,74854,0,0,0,0,0,1,,,0,Simon,0.0,436,False,,,45,74854.jpg,0.0,Moore,0.2,False,,a,15,49,0,0,0,0,0,0.0,0.0,Moore,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
357,,,49083,0,0,0,0,0,3,,,0,Luke,0.0,441,False,,,55,49083.jpg,0.0,Freeman,0.2,False,,a,15,49,0,0,0,0,0,0.0,0.0,Freeman,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
358,,,7645,0,0,0,0,0,2,,,0,Phil,0.0,444,False,,,45,7645.jpg,3.1,Jagielka,1.0,False,,a,15,49,22,0,0,0,0,0.0,0.0,Jagielka,329,1,0,2,4,0,0,0,0,1,0,3,80,82.2,21.4,43.0,14.6
359,,,171975,0,0,0,0,0,3,,,0,Callum,0.0,453,False,,,55,171975.jpg,0.0,Robinson,0.4,False,,a,15,49,0,0,0,0,0,0.0,0.0,Robinson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
360,,,90518,0,0,0,0,0,3,,,0,Ravel,0.0,456,False,,,50,90518.jpg,0.0,Morrison,0.3,False,,a,15,49,0,0,0,0,0,0.0,0.0,Morrison,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
361,,,172649,0,0,0,0,0,1,,,0,Dean,0.0,471,False,,,45,172649.jpg,0.0,Henderson,1.2,False,,a,15,49,0,0,0,0,0,0.0,0.0,Henderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
362,,,167878,0,0,0,0,0,3,,,0,Ben,0.0,472,False,,,50,167878.jpg,0.0,Osborn,0.0,False,,a,15,49,0,0,0,0,0,0.0,0.0,Osborn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
363,,,93100,0,0,0,0,0,2,,,0,Jannik,0.0,304,False,,,50,93100.jpg,2.2,Vestergaard,0.2,False,,a,16,20,50,0,0,0,0,0.0,0.0,Vestergaard,2027,0,0,4,31,0,0,0,2,0,0,0,396,576.6,76.6,104.0,75.9
364,,,40146,0,0,0,0,0,2,,,0,Ryan,0.0,305,False,,,50,40146.jpg,2.3,Bertrand,1.1,False,,a,16,20,56,0,0,0,0,0.0,0.0,Bertrand,2160,1,0,6,42,0,0,0,8,0,0,1,291,326.8,379.4,123.0,82.6
365,,,213482,0,0,0,0,0,2,,,0,Yan,0.0,306,False,,,50,213482.jpg,2.3,Valery,0.6,False,,a,16,20,54,0,0,0,0,0.0,0.0,Valery,1709,2,1,3,30,0,0,0,3,1,0,0,251,329.4,124.7,157.0,60.7
366,,,171771,0,0,0,0,0,2,,,0,Jan,0.0,307,False,,,45,171771.jpg,2.0,Bednarek,1.1,False,,a,16,20,49,0,0,0,0,0.0,0.0,Bednarek,2150,0,1,3,37,0,0,0,7,0,0,3,365,616.0,108.8,91.0,81.9
367,,,88900,0,0,0,0,0,2,,,0,Jack,0.0,308,False,,,45,88900.jpg,2.0,Stephens,0.2,False,,a,16,20,47,0,0,0,0,0.0,0.0,Stephens,1697,1,0,3,35,0,0,0,4,0,0,4,282,394.4,65.5,143.0,60.4
368,,,80447,0,0,0,0,0,2,,,0,Maya,0.0,310,False,,,45,80447.jpg,2.6,Yoshida,0.4,False,,a,16,20,44,0,0,0,0,0.0,0.0,Yoshida,1518,0,1,3,29,0,0,0,0,0,0,4,278,387.0,57.4,189.0,63.4
369,,,232797,0,0,0,0,0,2,,,0,Kayne,0.0,311,False,,,40,232797.jpg,1.0,Ramsay,1.3,False,,a,16,20,1,0,0,0,0,0.0,0.0,Ramsay,90,0,0,0,3,0,0,0,0,0,0,0,9,11.2,0.0,0.0,1.1
370,,,78356,0,0,0,0,0,4,,,0,Charlie,0.0,312,False,,,60,78356.jpg,1.8,Austin,0.4,False,,a,16,20,46,0,0,0,0,0.0,0.0,Austin,970,2,2,5,17,0,0,1,1,0,0,1,117,158.4,115.3,405.0,67.4
371,,,84939,0,0,0,0,0,4,,,0,Danny,0.0,313,False,,,60,84939.jpg,3.8,Ings,2.4,False,,a,16,20,90,0,0,0,0,0.0,0.0,Ings,1650,7,3,5,27,0,0,0,1,0,0,11,310,433.8,346.9,808.0,158.4
372,100.0,,220598,0,0,0,0,0,4,,,0,Michael,0.0,314,False,,2019-06-25T11:30:07.244310Z,50,220598.jpg,2.2,Obafemi,0.3,False,,a,16,20,13,0,0,0,0,0.0,0.0,Obafemi,134,1,1,0,3,0,0,0,1,0,0,0,46,62.6,27.4,127.0,21.6
